n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,81.96,70.59,2,8,5.11,1.978,1402.166,9.206,14.74,10.034,16.403,50400.0,14.0
765,82.09,67.58,2,9,5.09,1.88,7619.247,24.397,12.861,25.377,14.479,51000.0,14.1667
765,83.14,66.01,2,9,5.08,1.808,1015.464,8.452,30.863,9.14,32.598,51600.0,14.3333
765,83.4,65.1,2,9,5.04,1.834,186.081,8.146,36.695,8.742,37.977,52200.0,14.5
765,82.35,68.24,2,9,5.02,1.849,5181.181,20.597,11.365,21.51,11.949,52800.0,14.6667
765,82.61,69.67,2,8,5.03,1.832,154.872,5.924,11.825,6.534,13.931,53400.0,14.8333
765,83.27,67.19,2,8,5.04,1.814,3586.34,11.574,11.689,13.641,13.388,54000.0,15.0
765,82.09,54.12,2,8,5.01,1.805,66.591,7.104,18.445,7.836,19.455,54600.0,15.1667
765,82.61,50.33,2,8,5.02,1.68,2187.405,44.901,202.147,48.704,212.537,55200.0,15.3333
765,81.31,50.2,2,8,5.01,1.643,378.064,9.205,20.727,9.877,21.36,55800.0,15.5
765,80.65,62.88,2,8,5.04,1.707,33.607,4.758,9.524,5.148,10.772,56400.0,15.6667
765,80.39,70.85,2,8,5.08,1.82,102.993,4.639,9.119,4.98,9.676,57000.0,15.8333
765,80.39,67.71,2,9,5.09,1.862,718.802,6.393,12.854,6.798,13.759,57600.0,16.0
765,80.26,66.93,2,9,5.11,1.972,336.912,9.254,43.694,10.078,45.536,58200.0,16.1667
765,80.52,66.67,2,9,5.08,1.963,460.513,7.414,25.293,8.101,26.547,58800.0,16.3333
765,80.26,68.24,2,9,5.04,1.76,1441.176,7.505,10.846,7.958,12.179,59400.0,16.5
765,80.65,71.37,2,8,5.02,1.752,69.552,4.304,9.25,4.665,9.927,60000.0,16.6667
765,81.7,62.88,2,8,5.05,1.654,26.736,4.617,9.351,5.041,10.128,60600.0,16.8333
765,82.88,52.68,2,8,5.01,1.647,186.064,9.736,29.712,10.486,31.899,61200.0,17.0
765,83.27,52.68,2,9,5.04,1.745,33341.411,69.984,64.859,85.127,68.95,61800.0,17.1667
765,83.14,55.16,2,8,5.01,1.802,233.657,6.592,16.513,7.32,17.468,62400.0,17.3333
765,82.75,69.02,2,8,5.05,1.755,976.79,7.214,9.992,8.239,11.692,63000.0,17.5
765,83.4,67.97,2,8,5.07,1.842,152.0,6.617,13.478,7.19,14.379,63600.0,17.6667
765,83.27,65.88,2,9,5.11,1.84,2773.873,13.899,14.409,14.718,16.093,64200.0,17.8333
765,82.75,64.31,2,9,5.12,1.807,2923.524,18.7,79.767,19.803,83.546,64800.0,18.0
765,83.53,66.54,2,9,5.13,1.837,46.352,6.151,20.704,6.581,21.291,65400.0,18.1667
765,82.09,69.67,2,9,5.1,1.918,634.598,7.331,10.367,7.785,12.748,66000.0,18.3333
765,82.09,71.76,2,8,5.1,1.731,758.6,7.566,10.677,8.114,11.121,66600.0,18.5
765,83.4,64.18,2,8,5.06,1.681,44.954,4.965,10.995,5.364,11.584,67200.0,18.6667
765,82.88,53.2,2,8,5.05,1.71,238.818,9.509,22.984,10.265,24.165,67800.0,18.8333
765,81.57,47.71,2,9,5.02,1.751,542.63,15.687,37.872,16.868,43.709,68400.0,19.0
765,81.7,51.37,2,8,5.01,1.693,355.861,6.222,15.248,6.745,15.915,69000.0,19.1667
765,80.92,67.71,2,9,5.01,1.675,1252.792,7.154,9.072,7.651,10.162,69600.0,19.3333
765,80.52,67.84,2,8,4.97,1.667,513.541,6.936,11.607,7.769,12.959,70200.0,19.5
765,81.96,65.75,2,9,4.99,1.65,547.81,7.851,18.307,9.015,20.063,70800.0,19.6667
765,81.96,64.58,2,9,5.02,1.855,11941.938,94.103,351.051,104.153,419.653,71400.0,19.8333
765,81.83,66.01,2,9,5.07,1.733,1243.328,9.966,21.413,11.571,23.703,72000.0,20.0
765,81.44,68.24,2,8,5.06,1.748,395.332,7.042,12.859,7.83,14.365,72600.0,20.1667
765,80.78,69.67,2,8,5.06,1.752,99.397,4.833,12.468,5.252,13.455,73200.0,20.3333
765,81.05,57.78,2,8,5.03,1.639,268.014,6.115,12.358,6.565,13.192,73800.0,20.5
765,81.7,53.33,2,9,5.04,1.668,755.534,13.743,38.658,14.525,40.88,74400.0,20.6667
765,81.96,50.33,2,9,5.03,1.787,258.871,10.172,23.973,10.896,25.426,75000.0,20.8333
765,82.88,57.12,2,8,5.05,1.771,401.592,6.724,13.701,7.543,15.127,75600.0,21.0
765,82.35,67.32,2,8,5.05,1.675,2386.95,10.689,14.736,12.29,16.411,76200.0,21.1667
765,82.61,67.06,2,8,5.02,1.663,581.044,9.707,21.408,10.859,22.749,76800.0,21.3333
765,83.92,65.75,2,9,5.02,1.647,385.418,9.163,27.513,10.353,29.244,77400.0,21.5
765,83.79,64.97,2,9,5.02,1.795,461.769,12.713,76.022,13.999,78.553,78000.0,21.6667
765,83.4,66.41,2,9,5.02,1.65,281.126,8.142,25.251,9.304,25.891,78600.0,21.8333
765,81.44,67.84,2,8,5.01,1.669,389.035,7.125,19.254,7.892,20.237,79200.0,22.0
765,81.44,67.97,2,8,5.04,1.676,169.888,5.856,14.481,6.335,15.769,79800.0,22.1667
765,81.7,55.16,2,8,5.04,1.695,155.405,6.236,13.605,6.686,14.128,80400.0,22.3333
765,81.18,49.41,2,9,5.04,1.711,267.241,16.175,65.019,17.188,69.065,81000.0,22.5
765,80.0,47.06,2,9,5.04,1.708,571.791,10.116,22.054,10.721,22.883,81600.0,22.6667
765,80.65,54.38,2,8,5.05,1.68,137.029,5.794,12.819,6.23,13.808,82200.0,22.8333
765,80.26,66.14,2,8,5.06,1.673,107.175,5.751,15.174,6.33,16.222,82800.0,23.0
765,80.65,63.92,2,8,5.05,1.66,2873.075,15.993,20.355,18.862,23.45,83400.0,23.1667
765,81.83,63.53,2,9,5.05,1.88,1385.658,13.659,39.831,16.201,49.025,84000.0,23.3333
765,81.7,64.31,2,9,5.04,1.841,998.708,15.512,43.366,18.106,51.576,84600.0,23.5
765,82.09,65.62,2,9,5.02,1.654,1725.212,12.71,25.8,15.195,28.192,85200.0,23.6667
765,82.22,69.02,2,8,5.02,1.671,227.363,6.182,16.689,6.949,18.049,85800.0,23.8333
