time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
33600.0,9.3333,16,16,14,21,15,11,18,14,10,12,7,8,7,9,8,7,7,9,5,10
34200.0,9.5,17,17,13,20,16,11,19,14,10,10,8,7,6,8,8,7,5,8,6,8
34800.0,9.6667,17,16,12,19,18,12,18,16,11,11,7,6,7,10,8,7,7,9,7,8
35400.0,9.8333,16,16,11,19,17,12,18,15,10,10,8,7,8,10,10,7,6,8,8,8
36000.0,10.0,17,16,11,19,18,10,18,17,11,11,7,8,7,8,9,6,7,9,9,8
36600.0,10.1667,15,15,10,19,16,10,18,15,10,10,9,8,6,8,8,8,8,7,7,9
37200.0,10.3333,14,17,12,21,15,8,19,16,12,9,8,8,8,9,7,6,6,4,7,9
37800.0,10.5,17,17,12,22,14,10,18,15,13,12,8,7,8,10,8,6,8,7,7,9
38400.0,10.6667,18,18,13,21,16,11,18,15,11,10,9,8,7,10,8,7,7,7,6,8
39000.0,10.8333,19,17,12,19,17,11,18,16,9,11,8,10,7,9,8,6,6,8,7,9
39600.0,11.0,18,18,11,19,16,11,20,14,8,12,7,8,5,9,9,7,6,9,7,8
40200.0,11.1667,18,17,11,18,17,12,19,15,8,12,10,7,5,9,10,7,6,8,7,8
40800.0,11.3333,17,14,11,18,17,12,20,15,10,12,9,4,6,9,7,7,6,8,8,9
41400.0,11.5,15,14,11,21,16,12,21,14,11,12,9,7,5,9,7,6,9,8,8,10
42000.0,11.6667,16,16,11,22,15,10,20,14,12,10,8,8,7,10,7,7,8,8,8,10
42600.0,11.8333,15,17,13,19,16,11,18,14,12,10,8,8,7,9,8,8,8,6,8,9
43200.0,12.0,19,19,11,18,15,9,17,14,12,9,9,9,8,10,7,8,8,8,8,8
43800.0,12.1667,18,18,10,17,16,9,18,15,9,9,9,8,9,9,6,7,8,8,9,9
44400.0,12.3333,16,17,11,18,17,9,19,15,9,11,8,6,8,9,10,7,7,9,7,10
45000.0,12.5,14,15,11,19,17,10,20,14,8,11,7,6,6,9,9,7,7,8,7,9
45600.0,12.6667,14,15,13,22,16,11,19,15,8,11,8,5,7,8,8,8,8,8,6,10
46200.0,12.8333,16,16,13,21,16,11,18,15,10,10,7,5,8,9,8,8,7,8,6,8
46800.0,13.0,18,15,13,19,16,10,16,15,11,10,8,6,7,8,8,8,6,9,7,9
47400.0,13.1667,19,17,13,19,17,11,18,16,10,10,10,8,7,9,7,6,6,9,7,9
48000.0,13.3333,15,18,11,19,15,11,19,15,12,8,9,9,8,7,9,7,8,8,8,8
48600.0,13.5,15,18,10,18,17,8,19,17,11,8,7,8,7,8,10,8,8,7,8,9
49200.0,13.6667,16,16,12,19,16,8,19,15,10,10,7,8,8,9,9,8,8,6,8,10
49800.0,13.8333,17,15,13,22,15,10,18,15,10,11,7,8,8,10,8,7,9,7,6,10
50400.0,14.0,16,15,13,22,15,11,18,15,9,12,7,8,8,8,8,6,6,7,6,9
51000.0,14.1667,17,17,13,19,15,11,17,14,9,10,7,7,6,9,8,5,5,7,5,9
51600.0,14.3333,18,16,12,18,15,11,18,16,11,11,9,7,6,10,8,6,6,9,6,8
52200.0,14.5,18,18,11,18,15,12,19,17,10,10,9,7,7,11,9,7,5,9,7,9
52800.0,14.6667,17,16,11,17,19,11,20,15,12,9,8,7,7,9,7,6,5,7,8,9
53400.0,14.8333,14,15,10,18,17,10,21,15,12,8,8,8,6,9,8,7,7,7,7,9
54000.0,15.0,14,16,11,21,16,9,19,15,12,10,8,8,8,8,7,7,9,7,8,11
54600.0,15.1667,17,16,13,22,15,9,18,15,11,11,9,8,6,9,7,7,9,7,7,9
55200.0,15.3333,16,17,12,20,14,10,16,15,11,11,8,8,6,11,8,7,8,7,6,8
55800.0,15.5,18,18,10,19,16,10,17,15,11,11,8,9,7,10,7,6,8,8,6,10
56400.0,15.6667,19,17,11,17,16,11,17,14,10,12,7,8,5,9,7,7,7,9,8,9
57000.0,15.8333,18,17,11,17,16,11,19,14,8,12,8,6,6,8,9,8,8,8,7,8
57600.0,16.0,17,16,11,18,16,12,19,16,9,13,7,5,6,9,8,7,7,8,7,9
58200.0,16.1667,15,16,12,23,17,12,19,16,10,10,7,5,7,9,9,7,7,8,8,10
58800.0,16.3333,15,16,13,23,16,10,18,17,11,12,7,6,7,8,9,6,7,8,8,10
59400.0,16.5,15,17,12,20,16,11,16,16,10,10,9,6,8,9,8,7,7,7,8,9
60000.0,16.6667,16,18,11,19,16,11,19,15,11,8,9,7,8,11,8,7,7,8,8,8
60600.0,16.8333,18,18,11,19,14,8,19,14,11,9,8,9,8,9,8,6,9,7,8,8
61200.0,17.0,19,18,11,18,16,8,18,16,10,10,8,8,8,9,9,9,8,9,6,10
61800.0,17.1667,16,16,10,18,16,10,18,14,8,11,9,8,8,9,8,7,8,8,6,10
62400.0,17.3333,15,16,13,23,16,11,18,16,8,11,7,8,7,8,9,6,7,8,7,10
63000.0,17.5,15,16,13,23,17,12,18,15,10,11,9,4,7,8,9,8,7,8,6,8
63600.0,17.6667,16,15,13,21,17,11,17,15,12,11,8,6,7,10,7,8,6,9,7,8
64200.0,17.8333,17,15,12,20,17,10,20,15,10,11,10,8,8,10,7,6,7,9,8,9
64800.0,18.0,16,17,12,19,16,10,20,14,12,8,9,9,7,10,7,7,8,7,9,8
65400.0,18.1667,15,16,11,17,17,9,19,15,12,8,8,8,7,8,7,9,8,6,8,9
66000.0,18.3333,16,16,11,17,16,8,17,17,11,10,8,8,8,8,8,7,8,5,7,8
66600.0,18.5,16,15,12,20,15,9,16,15,10,11,7,8,8,9,8,7,7,7,7,9
67200.0,18.6667,16,15,13,23,15,10,17,16,9,12,7,8,8,9,9,6,7,7,6,9
67800.0,18.8333,16,16,12,21,15,11,20,15,9,11,8,9,7,9,8,6,6,8,6,8
68400.0,19.0,17,19,11,20,16,12,22,13,9,12,8,8,6,9,8,7,6,10,6,7
69000.0,19.1667,18,17,12,18,17,12,22,16,9,11,9,7,6,8,9,7,7,8,7,8
69600.0,19.3333,18,16,12,16,18,12,19,15,10,11,8,6,6,9,8,8,5,7,9,9
70200.0,19.5,17,16,13,17,17,11,18,15,11,9,8,8,5,9,6,6,7,7,8,10
70800.0,19.6667,15,15,12,20,15,10,18,15,12,9,8,8,6,8,7,6,8,7,8,10
71400.0,19.8333,16,15,11,21,15,8,17,16,11,10,9,8,7,9,7,7,8,7,8,10
72000.0,20.0,16,17,11,21,14,9,20,15,11,10,8,9,7,11,8,8,8,7,8,10
72600.0,20.1667,18,18,11,21,15,10,19,14,12,11,9,9,9,10,7,6,9,8,7,10
73200.0,20.3333,17,19,11,19,16,12,20,13,9,11,9,6,7,9,8,7,5,9,7,9
73800.0,20.5,18,18,11,17,17,11,18,14,8,11,8,6,6,8,9,7,6,8,7,8
74400.0,20.6667,17,16,12,18,17,11,16,16,9,13,8,5,7,8,8,7,7,8,5,9
75000.0,20.8333,16,17,11,21,15,12,17,15,11,11,7,5,8,9,9,7,7,8,6,8
75600.0,21.0,16,14,11,21,15,11,17,15,12,12,8,6,6,8,8,6,6,9,7,9
76200.0,21.1667,14,16,10,21,15,12,20,16,12,10,10,8,7,10,8,6,7,9,7,10
76800.0,21.3333,16,17,11,22,15,10,19,17,11,9,9,10,8,10,8,7,8,8,7,9
77400.0,21.5,18,18,11,20,15,9,20,17,10,8,7,9,8,8,9,9,9,7,7,8
78000.0,21.6667,16,17,12,17,17,9,18,17,10,10,7,8,8,8,8,9,8,6,7,8
78600.0,21.8333,16,17,12,18,15,9,17,15,8,10,8,9,7,9,8,8,8,7,5,10
79200.0,22.0,16,16,13,20,17,9,17,13,8,11,6,9,7,8,9,6,6,8,7,9
79800.0,22.1667,16,16,13,21,16,10,17,15,9,11,9,7,6,8,8,7,6,8,6,8
80400.0,22.3333,16,16,12,22,15,12,20,14,11,12,9,6,7,10,7,8,7,8,8,8
81000.0,22.5,16,16,12,23,16,12,21,15,10,10,9,6,8,10,8,8,7,9,8,10
81600.0,22.6667,17,15,13,19,15,10,22,16,12,10,8,8,7,10,7,7,8,8,8,9
82200.0,22.8333,17,19,12,16,16,9,18,16,11,8,8,7,6,8,7,7,8,8,8,8
82800.0,23.0,15,18,12,16,17,9,17,16,12,8,9,8,7,8,6,6,7,8,8,8
83400.0,23.1667,16,16,12,18,15,8,17,14,11,10,9,9,8,9,7,7,7,5,8,9
84000.0,23.3333,15,15,13,20,15,9,16,14,10,11,10,8,8,11,9,7,7,8,8,10
84600.0,23.5,15,14,12,21,16,11,19,13,9,12,8,8,8,11,8,6,6,7,7,9
85200.0,23.6667,17,16,12,22,15,12,22,14,9,12,7,8,6,9,8,8,6,9,7,9
85800.0,23.8333,18,18,13,20,16,12,21,15,10,11,8,8,6,8,8,8,7,8,7,8
