time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
76800.0,21.3333,6,5,6,3,4,6,3,6,6,6,4,3,4,5,2,2,3,2,5,5
77400.0,21.5,6,6,6,3,4,6,3,6,6,7,4,3,3,5,2,3,3,2,4,5
78000.0,21.6667,7,5,6,3,4,5,5,5,6,7,5,3,3,4,4,3,3,3,5,4
78600.0,21.8333,5,5,7,3,5,6,6,4,6,7,5,3,2,4,5,3,3,5,4,5
79200.0,22.0,4,4,5,3,6,6,5,4,6,6,4,3,2,6,5,3,3,6,3,6
79800.0,22.1667,4,5,6,3,6,6,4,4,6,6,6,3,2,6,5,2,4,6,3,6
80400.0,22.3333,4,7,6,3,8,5,4,6,5,5,6,3,2,7,5,2,3,4,3,7
81000.0,22.5,5,6,5,3,6,6,4,6,6,6,5,3,4,6,4,4,5,4,3,7
81600.0,22.6667,6,7,6,3,6,6,4,6,6,6,5,3,4,6,4,5,3,4,4,7
82200.0,22.8333,5,6,5,3,5,6,4,6,7,7,3,3,4,6,4,5,3,4,3,6
82800.0,23.0,7,5,5,2,4,7,4,6,9,6,3,3,5,5,3,5,3,4,3,5
83400.0,23.1667,6,4,7,3,4,6,6,5,7,6,3,3,3,6,4,5,2,6,3,5
84000.0,23.3333,6,4,7,3,4,6,6,5,6,6,4,3,3,6,5,3,2,5,3,5
84600.0,23.5,4,4,7,3,6,5,5,5,6,5,4,4,3,5,6,3,2,4,3,5
85200.0,23.6667,4,5,7,3,6,6,3,6,5,7,4,3,3,6,5,2,3,4,3,5
85800.0,23.8333,4,6,6,3,6,6,3,5,5,6,4,3,3,6,4,3,5,2,2,6
