time_h,gs_name,sat_id,elevation_deg,distance_km,cn0_dbhz,pseudorange_noise_m,clock_sync_error_m,tropo_error_m,iono_error_m,uere_m,pos_error_3d_m,time_error_ns,propagation_delay_ms
1.3333333333333333,Murmansk,8.0,0.0,1179.7515,42.77,0.1695,1.7988,28.684,0.05,28.747,147.933,148.035,3.935
1.3333333333333333,Novosibirsk,96.0,0.0,997.8598125,44.22,0.1435,1.7988,28.684,0.05,28.747,147.932,148.035,3.329
1.3333333333333333,Zheleznogorsk,96.0,0.0,1224.133625,42.44,0.1761,1.7988,28.684,0.05,28.747,147.933,148.035,4.083
1.3333333333333333,Yakutsk,111.0,0.0,1108.70875,43.3,0.1595,1.7988,28.684,0.05,28.747,147.933,148.035,3.698
1.3333333333333333,Khabarovsk,126.0,0.0,1437.367,41.05,0.2066,1.7988,28.684,0.05,28.747,147.934,148.037,4.795
1.3333333333333333,Vladivostok,54.0,0.0,1455.534,40.94,0.2093,1.7988,28.684,0.05,28.747,147.934,148.037,4.855
1.3333333333333333,Minsk,66.0,0.0,1066.922875,43.64,0.1534,1.7988,28.684,0.05,28.747,147.932,148.035,3.559
1.3333333333333333,Almaty,24.0,0.0,1331.763625,41.71,0.1915,1.7988,28.684,0.05,28.747,147.934,148.036,4.442
1.3333333333333333,Tehran,80.0,0.0,1569.997375,40.28,0.2258,1.7988,28.684,0.05,28.748,147.935,148.037,5.237
1.5,Vladimir,79.0,0.0,1179.702375,42.77,0.1695,1.7988,28.684,0.05,28.747,147.933,148.035,3.935
1.5,Murmansk,21.0,0.0,1092.08525,43.44,0.1569,1.7988,28.684,0.05,28.747,147.932,148.035,3.643
1.5,Novosibirsk,37.0,0.0,1231.76975,42.39,0.1771,1.7988,28.684,0.05,28.747,147.933,148.035,4.109
1.5,Zheleznogorsk,37.0,0.0,1084.09575,43.5,0.1559,1.7988,28.684,0.05,28.747,147.932,148.035,3.616
1.5,Yakutsk,125.0,0.0,1558.881125,40.34,0.2243,1.7988,28.684,0.05,28.748,147.935,148.037,5.2
1.5,Khabarovsk,52.0,0.0,1080.58525,43.53,0.1553,1.7988,28.684,0.05,28.747,147.932,148.035,3.604
1.5,Vladivostok,124.0,0.0,991.3394375,44.28,0.1425,1.7988,28.684,0.05,28.747,147.932,148.034,3.307
1.5,Minsk,7.0,0.0,1212.60975,42.53,0.1743,1.7988,28.684,0.05,28.747,147.933,148.035,4.045
1.5,Almaty,94.0,0.0,1084.604875,43.5,0.1559,1.7988,28.684,0.05,28.747,147.932,148.035,3.618
1.5,Tehran,8.0,0.0,1156.169375,42.94,0.1662,1.7988,28.684,0.05,28.747,147.933,148.035,3.857
1.6666666666666667,Vladimir,6.0,0.0,1253.617375,42.24,0.1802,1.7988,28.684,0.05,28.747,147.933,148.036,4.182
1.6666666666666667,Murmansk,64.0,0.0,1227.84475,42.42,0.1765,1.7988,28.684,0.05,28.747,147.933,148.035,4.096
1.6666666666666667,Novosibirsk,93.0,0.0,1160.078,42.91,0.1668,1.7988,28.684,0.05,28.747,147.933,148.035,3.87
1.6666666666666667,Zheleznogorsk,36.0,0.0,1238.828625,42.34,0.1781,1.7988,28.684,0.05,28.747,147.933,148.036,4.132
1.6666666666666667,Yakutsk,108.0,0.0,1234.92125,42.37,0.1775,1.7988,28.684,0.05,28.747,147.933,148.035,4.119
1.6666666666666667,Khabarovsk,123.0,0.0,1116.19725,43.25,0.1604,1.7988,28.684,0.05,28.747,147.933,148.035,3.723
1.6666666666666667,Vladivostok,51.0,0.0,1102.935125,43.35,0.1586,1.7988,28.684,0.05,28.747,147.933,148.035,3.679
1.6666666666666667,Minsk,6.0,0.0,1255.225375,42.23,0.1804,1.7988,28.684,0.05,28.747,147.933,148.036,4.187
1.6666666666666667,Almaty,21.0,0.0,1182.672875,42.74,0.1701,1.7988,28.684,0.05,28.747,147.933,148.035,3.945
1.6666666666666667,Tehran,7.0,0.0,1452.955625,40.96,0.2088,1.7988,28.684,0.05,28.747,147.934,148.037,4.847
1.8333333333333333,Vladimir,76.0,0.0,1157.310125,42.93,0.1664,1.7988,28.684,0.05,28.747,147.933,148.035,3.86
