lat,lon,sdcm_factor,sdcm_zone,uere_autonomous_m,uere_combined_m,uere_sdcm_m,cep_autonomous_m,cep_combined_m,cep_sdcm_m
54.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
54.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
56.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
58.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,152.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,154.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,156.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,158.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,160.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,162.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,164.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,166.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,168.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,170.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,172.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,174.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,176.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,178.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
60.0,180.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,20.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,22.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,24.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,26.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,28.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,30.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,32.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,34.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,36.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,38.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,40.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,42.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,44.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,46.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,48.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,50.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,52.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,54.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,56.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,58.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,60.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,62.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,64.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,66.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,68.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,70.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,72.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,74.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,76.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,78.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,80.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,82.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,84.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,86.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,88.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,90.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,92.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,94.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,96.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,98.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,100.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,102.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,104.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,106.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,108.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,110.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,112.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,114.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,116.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,118.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,120.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,122.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,124.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,126.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,128.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,130.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,132.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,134.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,136.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,138.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,140.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,142.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,144.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,146.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,148.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
62.0,150.0,1.0,sdcm_core,3.097,1.689,0.942,9.41,1.66,0.93
