time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
67800.0,18.8333,9,9,10,7,9,6,8,8,8,6,4,4,3,4,3,4,5,4,3,4
68400.0,19.0,9,9,10,7,9,7,8,8,8,6,4,5,2,6,3,4,5,4,3,5
69000.0,19.1667,10,9,10,7,8,8,8,8,7,6,4,5,3,6,5,4,4,3,3,6
69600.0,19.3333,10,9,10,7,8,8,9,8,6,5,4,4,4,5,5,4,4,3,3,4
70200.0,19.5,10,10,9,7,8,8,9,8,6,4,4,4,3,5,6,5,4,4,4,4
70800.0,19.6667,10,10,6,7,8,8,9,8,6,7,5,4,4,6,5,5,4,4,3,4
71400.0,19.8333,10,10,6,7,8,6,9,9,6,7,7,4,4,7,4,2,4,4,3,4
72000.0,20.0,9,9,6,7,9,6,9,9,4,7,7,5,4,6,4,4,4,4,4,3
72600.0,20.1667,9,9,6,7,10,5,9,9,6,7,6,5,4,5,4,4,4,4,4,4
73200.0,20.3333,9,8,6,8,9,4,9,9,6,7,5,4,4,5,4,4,4,5,4,4
73800.0,20.5,9,8,6,8,8,6,9,8,6,6,4,3,3,5,4,4,4,5,3,4
74400.0,20.6667,9,9,8,8,8,6,9,8,7,6,4,3,3,5,4,4,4,5,2,4
75000.0,20.8333,9,10,9,8,8,6,8,8,8,6,4,4,3,5,4,4,5,4,3,5
75600.0,21.0,10,10,10,8,8,6,8,8,8,6,4,5,2,5,5,4,4,4,3,7
76200.0,21.1667,10,9,10,8,7,7,8,8,8,6,4,5,3,6,5,4,4,3,2,7
76800.0,21.3333,10,9,10,9,7,7,9,8,8,5,4,3,3,6,6,4,5,3,2,6
77400.0,21.5,10,10,9,8,7,7,8,8,6,6,5,4,3,5,6,5,5,3,2,5
78000.0,21.6667,9,10,8,8,8,8,8,9,6,6,5,4,4,6,5,4,3,3,2,5
78600.0,21.8333,8,9,6,7,8,7,8,9,5,8,6,4,4,5,4,2,4,3,3,5
79200.0,22.0,10,9,6,7,9,5,8,9,5,8,7,4,4,6,4,3,4,3,4,4
79800.0,22.1667,10,9,6,7,9,4,8,9,6,8,5,4,4,6,4,4,4,3,4,4
80400.0,22.3333,9,8,6,7,9,6,8,8,6,7,5,4,3,5,4,4,4,5,3,4
81000.0,22.5,9,8,7,8,10,6,8,8,6,7,4,3,3,5,4,4,4,5,2,5
81600.0,22.6667,9,8,7,8,9,6,8,8,6,6,4,3,4,5,4,4,4,5,3,5
82200.0,22.8333,9,8,8,8,9,6,8,7,7,6,4,4,3,5,4,4,5,4,3,5
82800.0,23.0,10,8,8,8,9,6,8,8,7,6,4,4,2,5,5,4,3,4,4,6
83400.0,23.1667,10,9,10,9,8,6,8,8,8,5,4,4,3,6,8,4,4,3,3,7
84000.0,23.3333,10,10,10,8,8,6,9,8,8,5,4,3,4,6,6,3,5,3,2,6
84600.0,23.5,9,9,9,8,8,6,8,8,7,6,5,4,3,6,5,5,4,3,2,5
85200.0,23.6667,9,9,8,8,7,6,8,9,5,6,6,3,3,6,4,4,3,3,2,5
85800.0,23.8333,8,9,7,8,7,6,8,9,4,7,6,3,3,5,4,2,3,3,2,5
