n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
2701,70.71,43.65,0,10,4.77,1.536,2290.237,34.114,153.379,36.523,174.645,58200.0,16.1667
2701,70.31,42.13,0,11,4.81,1.517,1171.923,23.938,99.14,26.123,113.038,58800.0,16.3333
2701,71.34,41.65,0,10,4.81,1.434,4188.534,37.627,76.795,41.015,86.051,59400.0,16.5
2701,70.79,42.58,0,10,4.81,1.485,32939.425,173.903,179.63,185.818,187.749,60000.0,16.6667
2701,72.38,42.35,0,10,4.82,1.586,17154.417,95.935,171.173,105.581,181.356,60600.0,16.8333
2701,72.12,41.32,0,10,4.84,1.469,46212.903,167.625,74.587,183.634,86.899,61200.0,17.0
2701,72.31,43.17,0,10,4.79,1.446,1909.023,29.781,124.058,32.378,130.943,61800.0,17.1667
2701,71.2,44.35,0,11,4.81,1.431,4803.017,56.662,146.408,64.366,162.336,62400.0,17.3333
2701,72.38,45.06,0,11,4.78,1.512,9340.678,76.334,179.507,81.438,203.117,63000.0,17.5
2701,71.97,44.09,0,10,4.79,1.52,5546.934,64.587,188.553,70.985,223.151,63600.0,17.6667
2701,71.23,43.65,0,11,4.78,1.558,2392.244,35.248,154.471,37.789,170.762,64200.0,17.8333
2701,71.34,42.02,0,11,4.79,1.55,1121.513,26.304,102.685,28.544,119.222,64800.0,18.0
2701,71.57,42.1,0,10,4.8,1.437,3546.681,35.58,75.627,38.666,88.16,65400.0,18.1667
2701,69.64,42.8,0,10,4.81,1.492,101760.961,730.985,167.88,794.565,177.771,66000.0,18.3333
2701,71.57,42.95,0,10,4.81,1.591,7173.617,61.049,154.162,67.172,174.34,66600.0,18.5
2701,71.42,41.47,0,10,4.81,1.472,1515.246,28.912,81.344,31.683,87.759,67200.0,18.6667
2701,72.38,43.69,0,10,4.8,1.441,796.69,25.211,127.569,27.305,133.236,67800.0,18.8333
2701,70.53,44.13,0,11,4.79,1.43,23878.893,135.712,155.274,158.862,182.325,68400.0,19.0
2701,72.53,44.84,0,10,4.78,1.515,4803.215,47.662,164.068,52.318,194.351,69000.0,19.1667
2701,70.31,42.91,0,10,4.75,1.541,2844.912,47.65,203.301,52.725,240.22,69600.0,19.3333
2701,71.2,43.39,0,11,4.79,1.544,2506.877,43.192,155.935,46.466,178.765,70200.0,19.5
2701,72.05,42.39,0,11,4.8,1.536,1073.242,25.403,106.259,27.608,123.048,70800.0,19.6667
2701,71.9,41.98,0,10,4.79,1.44,3051.224,34.031,77.466,36.916,90.384,71400.0,19.8333
2701,69.68,43.32,0,10,4.81,1.51,7273.377,64.25,153.786,69.713,163.001,72000.0,20.0
2701,71.34,43.54,0,10,4.81,1.597,4628.656,53.408,151.447,58.791,156.46,72600.0,20.1667
2701,71.42,41.69,0,11,4.8,1.423,1443.48,25.136,84.164,27.338,86.813,73200.0,20.3333
2701,71.34,43.24,0,10,4.78,1.436,830.204,24.525,124.63,26.585,130.092,73800.0,20.5
2701,70.09,43.98,0,11,4.78,1.519,2805.342,43.507,147.796,49.034,174.479,74400.0,20.6667
2701,71.12,43.24,0,10,4.77,1.519,4557.258,51.483,169.128,56.989,185.95,75000.0,20.8333
