n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,100.0,98.82,4,16,10.33,1.197,6.778,2.62,4.785,2.821,5.072,13800.0,3.8333
765,100.0,97.25,4,16,10.36,1.186,10.46,2.698,5.403,2.908,5.894,14400.0,4.0
765,100.0,96.08,4,16,10.27,1.22,218.676,3.638,5.869,3.974,6.277,15000.0,4.1667
765,100.0,95.69,4,16,10.31,1.221,67.83,3.062,5.892,3.318,6.332,15600.0,4.3333
765,100.0,97.12,4,16,10.36,1.225,10.158,2.677,5.393,2.885,5.873,16200.0,4.5
765,100.0,98.69,4,16,10.33,1.196,6.746,2.618,4.548,2.821,4.888,16800.0,4.6667
765,99.61,99.08,3,16,10.29,1.171,6.308,2.624,4.286,2.827,4.561,17400.0,4.8333
765,100.0,98.43,4,16,10.31,1.145,11.767,2.666,4.275,2.872,4.626,18000.0,5.0
765,100.0,98.04,4,16,10.32,1.145,11.249,2.632,4.207,2.835,4.55,18600.0,5.1667
765,100.0,99.61,4,16,10.3,1.145,6.256,2.6,4.251,2.799,4.514,19200.0,5.3333
765,100.0,98.69,4,15,10.34,1.18,62.158,2.716,4.613,2.934,5.008,19800.0,5.5
765,100.0,96.86,4,15,10.33,1.204,18.527,2.782,5.508,3.004,5.897,20400.0,5.6667
765,100.0,94.9,4,16,10.32,1.199,24.177,2.862,6.149,3.092,6.596,21000.0,5.8333
765,100.0,95.69,4,16,10.33,1.203,52.927,3.145,5.925,3.413,6.286,21600.0,6.0
765,100.0,96.47,4,15,10.34,1.207,22.518,2.814,5.732,3.04,6.197,22200.0,6.1667
765,100.0,98.43,4,15,10.35,1.185,7.633,2.643,4.867,2.848,5.249,22800.0,6.3333
765,100.0,98.69,4,16,10.31,1.184,8.301,2.621,4.288,2.824,4.511,23400.0,6.5
765,100.0,97.78,4,16,10.29,1.148,20.457,2.716,4.789,2.926,5.191,24000.0,6.6667
765,100.0,95.82,4,16,10.3,1.145,25.015,2.794,5.778,3.01,6.218,24600.0,6.8333
765,99.61,96.21,3,16,10.3,1.15,15.986,2.774,4.394,2.99,4.765,25200.0,7.0
765,100.0,97.65,4,16,10.31,1.191,35.109,2.847,4.561,3.075,4.996,25800.0,7.1667
765,100.0,96.99,4,16,10.35,1.217,26.524,2.735,5.239,2.949,5.671,26400.0,7.3333
765,100.0,94.9,4,16,10.31,1.222,27.516,2.874,6.084,3.105,6.467,27000.0,7.5
765,100.0,95.95,4,16,10.29,1.227,56.0,3.115,5.818,3.378,6.21,27600.0,7.6667
765,100.0,95.16,4,16,10.35,1.224,12.265,2.738,5.711,2.954,6.31,28200.0,7.8333
765,100.0,98.3,4,16,10.34,1.203,102.973,2.893,5.115,3.126,5.476,28800.0,8.0
765,100.0,97.12,4,16,10.3,1.174,8.444,2.692,4.552,2.903,5.058,29400.0,8.1667
765,100.0,97.25,4,16,10.27,1.145,41.538,2.763,4.383,2.972,4.724,30000.0,8.3333
765,100.0,92.94,4,16,10.27,1.146,207.421,3.562,6.483,3.842,6.775,30600.0,8.5
765,100.0,95.03,4,16,10.25,1.145,22.589,2.847,5.955,3.071,6.439,31200.0,8.6667
765,100.0,95.03,4,16,10.27,1.177,36.335,2.963,5.853,3.208,6.287,31800.0,8.8333
765,100.0,96.6,4,16,10.31,1.218,38.349,2.849,5.225,3.078,5.636,32400.0,9.0
765,100.0,95.69,4,16,10.34,1.194,73.122,2.828,5.741,3.053,6.119,33000.0,9.1667
765,100.0,96.34,4,16,10.25,1.194,68.347,3.046,5.65,3.302,6.158,33600.0,9.3333
765,100.0,95.82,4,16,10.3,1.209,31.291,2.84,5.745,3.072,6.136,34200.0,9.5
765,100.0,97.25,4,16,10.33,1.213,11.904,2.663,5.121,2.873,5.496,34800.0,9.6667
765,100.0,96.6,4,16,10.29,1.186,31.696,2.78,5.272,3.003,5.611,35400.0,9.8333
765,99.74,94.9,3,16,10.29,1.149,48.126,2.938,5.612,3.176,5.99,36000.0,10.0
765,100.0,92.94,4,16,10.28,1.145,635.485,4.992,6.586,5.455,7.105,36600.0,10.1667
765,100.0,94.12,4,16,10.3,1.15,41.521,2.93,6.616,3.163,7.136,37200.0,10.3333
765,100.0,95.56,4,16,10.29,1.184,23.131,2.776,5.52,2.995,5.97,37800.0,10.5
765,100.0,96.86,4,16,10.32,1.188,31.824,2.796,5.238,3.017,5.619,38400.0,10.6667
765,100.0,96.08,4,16,10.32,1.21,51.638,2.852,5.809,3.08,6.226,39000.0,10.8333
765,100.0,95.82,4,16,10.29,1.184,94.512,3.083,5.798,3.343,6.22,39600.0,11.0
765,100.0,95.56,4,16,10.33,1.188,396.314,3.302,5.708,3.574,6.077,40200.0,11.1667
765,100.0,97.39,4,16,10.32,1.227,26.937,2.747,5.194,2.961,5.605,40800.0,11.3333
765,100.0,96.47,4,15,10.31,1.176,16.03,2.73,5.567,2.944,6.001,41400.0,11.5
765,100.0,94.64,4,16,10.3,1.145,31.672,2.909,6.582,3.138,7.016,42000.0,11.6667
765,99.87,92.16,3,16,10.32,1.135,654.748,5.143,7.197,5.643,7.696,42600.0,11.8333
765,99.74,90.85,3,16,10.26,1.107,64.954,3.362,7.663,3.637,8.142,43200.0,12.0
765,99.87,92.29,3,16,10.27,1.122,24.897,3.004,7.214,3.247,7.73,43800.0,12.1667
765,100.0,96.34,4,16,10.3,1.163,239.78,3.122,5.609,3.393,6.002,44400.0,12.3333
765,100.0,97.12,4,16,10.34,1.163,33.256,2.765,5.353,2.984,5.796,45000.0,12.5
765,100.0,96.73,4,16,10.28,1.179,151.386,2.95,5.424,3.195,5.894,45600.0,12.6667
765,100.0,96.6,4,16,10.27,1.132,79.13,2.866,5.151,3.101,5.578,46200.0,12.8333
765,100.0,97.52,4,16,10.3,1.156,28.274,2.682,5.133,2.895,5.537,46800.0,13.0
765,100.0,95.82,4,16,10.27,1.158,19.292,2.758,5.69,2.978,6.169,47400.0,13.1667
765,100.0,92.42,4,16,10.25,1.147,30.456,2.976,6.916,3.22,7.428,48000.0,13.3333
765,100.0,92.55,4,16,10.28,1.131,79.652,3.635,7.632,3.946,8.085,48600.0,13.5
765,100.0,92.03,4,16,10.31,1.13,68.938,3.379,7.554,3.66,8.006,49200.0,13.6667
765,100.0,92.03,4,16,10.29,1.145,29.58,2.981,7.422,3.225,7.987,49800.0,13.8333
765,100.0,94.77,4,16,10.33,1.156,24.899,2.844,6.085,3.072,6.504,50400.0,14.0
765,100.0,97.12,4,16,10.33,1.167,30.334,2.761,5.143,2.98,5.552,51000.0,14.1667
765,100.0,96.34,4,16,10.31,1.13,281.864,3.083,5.194,3.349,5.62,51600.0,14.3333
765,100.0,97.12,4,16,10.31,1.161,65.859,2.963,5.236,3.204,5.652,52200.0,14.5
765,100.0,98.3,4,16,10.33,1.171,11.219,2.69,5.016,2.901,5.422,52800.0,14.6667
765,100.0,96.47,4,16,10.34,1.162,17.809,2.754,5.634,2.971,6.02,53400.0,14.8333
765,100.0,91.9,4,16,10.27,1.153,24.183,2.913,6.74,3.142,7.139,54000.0,15.0
765,99.87,88.76,3,16,10.24,1.127,87.987,3.83,9.159,4.159,9.79,54600.0,15.1667
765,100.0,88.89,4,16,10.29,1.135,549.732,6.836,9.749,7.475,10.339,55200.0,15.3333
765,100.0,90.07,4,16,10.28,1.126,29.432,3.125,7.974,3.378,8.581,55800.0,15.5
765,100.0,93.46,4,16,10.31,1.153,30.088,3.0,6.553,3.246,7.106,56400.0,15.6667
765,100.0,96.86,4,16,10.34,1.164,12.888,2.757,5.153,2.974,5.569,57000.0,15.8333
765,100.0,96.6,4,16,10.32,1.163,691.772,5.416,4.982,5.895,5.338,57600.0,16.0
765,100.0,96.34,4,16,10.28,1.135,21.758,2.781,5.093,3.002,5.542,58200.0,16.1667
765,100.0,97.65,4,16,10.34,1.16,47.493,2.796,4.888,3.02,5.137,58800.0,16.3333
765,100.0,96.21,4,16,10.31,1.152,31.544,2.909,5.732,3.145,6.116,59400.0,16.5
765,100.0,93.2,4,16,10.33,1.131,19.213,2.826,6.521,3.051,6.941,60000.0,16.6667
765,100.0,91.37,4,16,10.3,1.141,45.463,3.268,7.959,3.542,8.554,60600.0,16.8333
765,100.0,91.63,4,16,10.3,1.132,399.212,6.387,8.026,7.012,8.562,61200.0,17.0
765,100.0,92.16,4,16,10.27,1.178,40.689,3.255,7.572,3.536,8.024,61800.0,17.1667
765,100.0,93.99,4,16,10.32,1.151,19.297,2.822,6.268,3.051,6.761,62400.0,17.3333
765,100.0,97.78,4,16,10.37,1.161,22.347,2.666,4.966,2.877,5.355,63000.0,17.5
765,100.0,97.52,4,16,10.33,1.127,9.878,2.663,4.731,2.871,5.114,63600.0,17.6667
765,100.0,97.65,4,16,10.29,1.156,7.97,2.743,4.902,2.958,5.272,64200.0,17.8333
765,100.0,97.12,4,16,10.32,1.165,10.099,2.707,4.792,2.919,5.13,64800.0,18.0
765,100.0,97.25,4,16,10.37,1.173,21.188,2.782,5.108,3.001,5.426,65400.0,18.1667
765,100.0,92.68,4,16,10.29,1.152,32.806,3.083,7.223,3.338,7.796,66000.0,18.3333
765,100.0,90.85,4,16,10.26,1.142,44.533,3.276,7.902,3.551,8.664,66600.0,18.5
765,100.0,91.76,4,16,10.31,1.127,689.785,6.471,7.141,7.091,7.893,67200.0,18.6667
765,100.0,94.12,4,16,10.31,1.174,41.285,3.034,6.986,3.272,7.415,67800.0,18.8333
765,100.0,95.29,4,16,10.33,1.122,18.314,2.74,5.725,2.952,6.374,68400.0,19.0
765,100.0,98.04,4,16,10.34,1.182,22.651,2.746,5.253,2.96,5.627,69000.0,19.1667
765,100.0,97.25,4,16,10.35,1.164,57.259,2.849,4.957,3.074,5.354,69600.0,19.3333
765,100.0,96.6,4,16,10.29,1.18,215.662,3.198,5.113,3.472,5.601,70200.0,19.5
765,100.0,95.95,4,16,10.36,1.164,187.919,3.242,5.432,3.506,5.942,70800.0,19.6667
765,100.0,97.25,4,16,10.37,1.156,29.209,2.744,5.184,2.959,5.572,71400.0,19.8333
765,100.0,95.56,4,16,10.32,1.13,19.576,2.793,5.646,3.017,6.044,72000.0,20.0
765,100.0,94.64,4,16,10.33,1.132,31.563,2.843,6.113,3.072,6.832,72600.0,20.1667
765,100.0,93.07,4,16,10.32,1.127,650.941,5.975,6.895,6.636,7.418,73200.0,20.3333
765,99.87,94.51,3,16,10.26,1.105,69.965,3.33,6.534,3.619,7.001,73800.0,20.5
765,99.87,95.82,3,16,10.31,1.146,23.631,2.78,5.115,3.002,5.678,74400.0,20.6667
765,100.0,97.52,4,16,10.37,1.156,18.417,2.67,5.06,2.879,5.44,75000.0,20.8333
765,100.0,97.65,4,16,10.35,1.17,10.939,2.693,5.265,2.905,5.726,75600.0,21.0
765,100.0,96.47,4,16,10.3,1.13,113.474,2.986,5.502,3.232,5.95,76200.0,21.1667
765,100.0,96.47,4,16,10.31,1.16,92.972,2.852,4.985,3.082,5.552,76800.0,21.3333
765,100.0,96.6,4,16,10.33,1.203,27.847,2.791,5.282,3.013,5.693,77400.0,21.5
765,100.0,95.56,4,16,10.32,1.15,49.913,2.975,5.74,3.22,6.161,78000.0,21.6667
765,100.0,95.03,4,16,10.28,1.147,31.594,2.916,5.902,3.155,6.336,78600.0,21.8333
765,100.0,95.03,4,16,10.29,1.145,81.201,3.086,5.84,3.335,6.382,79200.0,22.0
765,100.0,96.6,4,16,10.34,1.145,67.879,3.008,4.458,3.248,4.878,79800.0,22.1667
765,100.0,96.99,4,16,10.29,1.149,28.142,2.756,4.508,2.974,4.73,80400.0,22.3333
765,100.0,97.78,4,16,10.31,1.193,31.044,2.733,4.902,2.946,5.266,81000.0,22.5
765,100.0,97.52,4,16,10.37,1.193,31.097,2.722,5.301,2.932,5.686,81600.0,22.6667
765,100.0,96.73,4,16,10.33,1.203,189.933,3.401,5.608,3.704,6.011,82200.0,22.8333
765,100.0,95.82,4,16,10.31,1.221,87.39,3.1,5.78,3.356,6.305,82800.0,23.0
765,100.0,96.86,4,16,10.39,1.225,29.674,2.756,5.43,2.972,5.83,83400.0,23.1667
765,100.0,97.78,4,16,10.35,1.228,26.431,2.704,4.606,2.915,4.94,84000.0,23.3333
765,99.74,96.99,3,16,10.31,1.174,23.984,2.756,4.32,2.975,4.663,84600.0,23.5
765,99.74,95.82,3,16,10.31,1.145,75.452,2.961,5.129,3.206,5.564,85200.0,23.6667
765,100.0,96.21,4,16,10.33,1.146,684.471,3.969,5.326,4.363,5.751,85800.0,23.8333
