n_points,coverage_4sats_pct,coverage_good_pdop_pct,n_sats_min,n_sats_max,n_sats_mean,pdop_min,pdop_max,pdop_mean,pdop_p95,gdop_mean,gdop_p95,time_s,time_h
765,80.13,43.01,2,10,5.16,1.867,41.837,7.577,21.398,8.184,22.497,75600.0,21.0
765,80.13,39.48,2,10,5.17,2.014,52.362,8.428,21.952,9.105,22.935,76200.0,21.1667
765,81.57,37.25,2,10,5.13,1.719,219.949,12.46,40.917,13.368,43.349,76800.0,21.3333
765,79.87,32.29,2,10,5.17,1.719,5067.173,80.128,243.329,84.905,279.327,77400.0,21.5
765,81.57,36.6,2,10,5.13,1.719,171.761,12.246,42.798,13.151,45.329,78000.0,21.6667
765,80.65,39.08,2,10,5.16,2.049,54.062,8.504,22.387,9.188,23.884,78600.0,21.8333
765,80.0,42.75,2,10,5.14,1.871,42.618,7.62,21.594,8.236,22.319,79200.0,22.0
765,78.69,38.82,2,10,5.18,1.822,59.316,8.326,26.878,8.984,28.064,79800.0,22.1667
765,79.61,37.52,2,10,5.13,1.855,297.487,11.509,35.958,12.501,41.148,80400.0,22.3333
765,78.43,32.42,2,10,5.17,1.817,2558.506,26.979,70.429,29.068,79.311,81000.0,22.5
765,78.04,35.69,2,10,5.14,1.802,10689.887,104.507,238.08,114.018,250.712,81600.0,22.6667
765,80.52,33.33,2,10,5.19,1.847,328.494,15.79,62.844,17.03,66.774,82200.0,22.8333
765,79.48,38.95,2,10,5.16,1.835,171.578,9.763,32.03,10.575,34.359,82800.0,23.0
765,81.57,41.7,2,10,5.22,1.821,51.696,8.089,24.969,8.703,26.34,83400.0,23.1667
765,80.92,45.36,2,10,5.16,1.931,44.532,7.663,22.284,8.283,23.333,84000.0,23.3333
765,80.13,36.86,2,10,5.16,1.977,101.437,9.904,25.349,10.649,26.818,84600.0,23.5
765,80.26,34.51,2,10,5.13,1.721,462.6,14.675,47.426,15.759,49.233,85200.0,23.6667
765,81.31,32.68,2,10,5.19,1.721,12017.218,64.871,50.756,68.938,52.741,85800.0,23.8333
