time_s,time_h,Vladimir,Zheleznogorsk,Khabarovsk,Murmansk,Novosibirsk,Vladivostok,Yakutsk,Minsk,Almaty,Urumqi,Delhi,Yangon,Jakarta,Tehran,Johannesburg,Nairobi,Luanda,Havana,Caracas,Buenos_Aires
30000.0,8.3333,7,7,7,2,8,8,4,7,9,10,5,2,4,8,5,4,3,5,5,6
30600.0,8.5,7,7,7,2,8,8,4,6,9,8,5,4,3,7,5,4,3,5,5,7
31200.0,8.6667,7,7,7,1,8,8,4,6,8,8,5,4,4,7,5,4,4,6,4,6
31800.0,8.8333,7,7,8,1,8,8,4,6,7,8,4,6,5,6,5,4,3,6,3,5
32400.0,9.0,5,8,9,2,7,8,4,7,8,8,5,6,5,6,5,3,3,5,4,5
33000.0,9.1667,5,8,9,2,6,8,4,8,8,8,5,5,5,5,5,3,4,5,5,6
33600.0,9.3333,6,7,9,2,6,9,4,8,7,8,4,5,5,5,5,2,3,3,5,7
34200.0,9.5,6,7,9,2,7,9,6,9,7,8,4,4,4,5,4,3,4,3,5,6
34800.0,9.6667,7,7,9,2,7,10,6,9,8,7,5,4,3,4,4,5,4,3,4,6
35400.0,9.8333,7,7,9,2,8,8,6,9,8,7,5,4,4,4,5,6,5,4,5,6
36000.0,10.0,7,7,8,2,9,7,6,8,8,8,5,4,4,5,5,6,5,5,5,6
36600.0,10.1667,7,6,7,2,8,7,5,8,8,9,5,4,4,7,3,4,3,5,4,6
37200.0,10.3333,8,6,7,2,8,7,5,8,8,9,5,3,4,6,4,4,3,5,4,6
37800.0,10.5,7,7,7,2,8,7,5,8,8,7,5,4,5,6,4,4,3,6,4,6
38400.0,10.6667,7,7,7,2,8,7,5,8,8,8,5,5,4,6,4,4,4,5,4,4
39000.0,10.8333,7,7,7,3,8,8,5,6,8,8,6,6,4,6,5,4,5,6,4,4
39600.0,11.0,7,8,7,2,8,8,5,7,9,8,5,6,5,7,4,4,5,4,4,5
40200.0,11.1667,7,9,7,2,8,8,5,7,9,8,3,5,5,7,4,4,4,4,5,6
40800.0,11.3333,7,8,8,2,9,9,5,7,9,8,4,5,5,8,5,3,3,3,5,7
41400.0,11.5,6,8,9,2,8,10,5,7,8,8,4,4,4,7,4,3,3,3,5,6
42000.0,11.6667,6,8,9,2,7,10,5,9,7,8,4,4,3,7,4,6,5,3,4,6
42600.0,11.8333,7,8,9,2,7,9,6,9,7,8,4,4,3,5,3,6,5,3,5,6
43200.0,12.0,7,8,9,2,6,9,6,8,7,7,4,4,3,3,3,5,5,4,5,6
43800.0,12.1667,7,7,9,2,6,8,6,8,7,8,4,4,4,5,4,4,4,4,5,6
44400.0,12.3333,7,7,8,2,7,7,5,8,8,8,4,5,4,5,4,4,4,4,4,6
45000.0,12.5,8,6,8,2,8,7,5,8,8,8,4,5,5,5,3,4,3,5,3,6
45600.0,12.6667,9,6,8,2,8,7,5,8,8,7,6,5,5,6,3,4,4,4,4,5
46200.0,12.8333,8,7,8,3,8,7,5,9,8,8,6,5,4,6,4,4,5,4,5,3
46800.0,13.0,8,7,7,3,8,7,6,9,9,8,6,6,6,6,4,4,5,5,5,3
47400.0,13.1667,8,7,6,2,9,8,6,8,10,8,6,5,5,6,4,4,5,5,4,4
48000.0,13.3333,8,8,7,2,9,9,6,7,9,8,5,4,4,7,5,5,3,5,5,5
48600.0,13.5,7,8,8,2,9,9,6,7,9,8,5,4,4,6,4,3,4,4,4,6
49200.0,13.6667,7,8,8,2,8,10,6,7,9,8,5,4,3,6,5,4,5,4,4,6
49800.0,13.8333,6,8,8,2,7,9,6,6,8,8,4,4,3,5,4,6,5,4,5,7
50400.0,14.0,6,8,9,2,7,10,5,7,7,8,4,4,3,5,4,5,5,4,5,8
51000.0,14.1667,6,8,10,2,6,9,5,8,7,8,4,4,3,4,4,4,4,4,5,7
51600.0,14.3333,6,8,10,2,6,9,5,8,7,8,5,5,4,6,3,4,4,4,3,7
52200.0,14.5,8,8,9,2,6,8,5,8,7,10,5,5,4,6,5,4,5,5,3,6
52800.0,14.6667,9,8,9,2,7,7,5,8,7,9,6,6,5,6,5,4,4,5,3,6
53400.0,14.8333,8,7,8,3,7,7,5,9,8,7,6,5,3,6,5,4,5,4,5,6
54000.0,15.0,8,7,8,3,8,7,6,9,9,7,6,6,2,6,4,4,5,4,5,4
54600.0,15.1667,8,6,7,2,9,8,6,9,9,7,6,5,4,7,4,4,5,5,4,4
55200.0,15.3333,8,6,7,2,9,8,6,8,9,8,5,4,4,7,5,5,4,5,4,4
55800.0,15.5,8,7,8,2,9,8,6,8,9,8,5,4,4,6,5,6,4,4,4,5
56400.0,15.6667,8,8,9,2,8,7,6,7,10,8,5,4,3,6,5,4,4,4,4,6
57000.0,15.8333,8,8,9,2,7,9,6,6,9,8,5,4,3,6,5,5,5,4,5,6
57600.0,16.0,8,8,9,2,7,9,6,6,9,8,4,4,4,5,5,5,5,5,5,6
58200.0,16.1667,6,8,9,2,7,9,5,6,8,8,5,5,3,6,5,4,4,5,4,6
58800.0,16.3333,7,8,9,2,7,10,5,7,7,10,5,5,4,8,4,4,4,4,3,6
59400.0,16.5,7,8,9,2,7,9,4,7,7,10,5,6,4,7,4,4,5,3,3,6
60000.0,16.6667,6,9,9,2,6,9,4,8,7,9,6,5,4,6,5,4,4,5,3,7
60600.0,16.8333,7,7,9,2,6,7,6,9,8,9,6,6,2,6,5,4,4,4,4,6
61200.0,17.0,8,7,8,3,7,8,6,9,8,9,6,4,2,6,5,4,5,4,4,5
61800.0,17.1667,8,7,8,2,8,8,6,9,8,7,6,5,3,6,4,4,4,4,5,5
62400.0,17.3333,8,6,7,2,7,8,6,9,7,7,5,4,4,7,6,5,5,4,3,5
63000.0,17.5,8,6,9,2,7,8,6,7,9,7,5,4,5,6,5,6,5,4,3,7
63600.0,17.6667,8,6,9,2,7,7,6,7,9,7,5,4,4,6,5,4,4,4,4,6
64200.0,17.8333,8,7,9,2,7,7,6,7,10,7,5,4,4,6,5,3,5,4,4,6
64800.0,18.0,8,7,9,2,7,8,6,7,9,8,5,4,4,5,5,3,4,5,4,6
65400.0,18.1667,9,7,8,2,7,9,5,7,9,9,5,5,4,6,6,4,4,5,4,6
66000.0,18.3333,8,7,9,2,7,9,5,6,9,9,5,6,5,6,5,4,4,4,3,6
66600.0,18.5,7,9,9,2,7,10,5,6,7,10,5,6,5,8,5,4,5,4,3,6
67200.0,18.6667,6,8,9,2,6,9,5,6,8,9,6,5,3,7,5,4,5,5,3,7
67800.0,18.8333,6,8,7,2,6,9,6,8,8,10,6,5,3,6,5,4,4,4,4,6
68400.0,19.0,6,7,7,1,6,9,5,8,8,9,6,4,2,6,5,4,4,4,4,6
69000.0,19.1667,7,7,8,1,7,8,5,8,8,9,6,3,4,6,6,4,4,4,3,5
69600.0,19.3333,7,7,9,2,6,8,5,8,7,9,5,4,4,6,6,6,5,4,2,6
70200.0,19.5,7,7,9,2,7,8,6,8,7,7,5,4,4,6,5,6,5,3,2,6
70800.0,19.6667,8,7,10,2,7,7,6,7,8,7,5,4,4,6,5,5,4,3,2,8
71400.0,19.8333,8,7,9,2,7,7,6,7,9,7,4,4,4,6,5,3,4,3,3,6
72000.0,20.0,8,6,9,2,6,7,5,7,9,7,5,4,4,7,5,2,4,4,4,6
72600.0,20.1667,9,6,9,2,6,7,5,7,10,8,5,5,4,6,6,3,4,4,5,6
73200.0,20.3333,8,6,9,2,6,8,5,7,9,8,5,6,4,6,5,4,5,6,5,6
73800.0,20.5,7,7,8,2,6,9,5,7,9,8,5,6,4,6,5,4,5,6,4,6
74400.0,20.6667,7,7,7,2,6,9,5,7,9,9,6,6,4,8,5,4,5,5,4,7
75000.0,20.8333,7,7,7,1,6,9,6,6,8,9,6,4,3,7,5,4,4,5,5,6
75600.0,21.0,7,7,7,1,6,10,6,6,8,9,6,3,2,6,5,4,3,5,4,6
76200.0,21.1667,7,6,8,1,7,9,6,6,7,10,6,2,4,6,6,4,4,5,4,5
76800.0,21.3333,6,6,8,1,7,9,5,7,7,9,5,3,4,6,5,6,5,5,2,6
77400.0,21.5,7,6,8,1,7,8,5,7,7,9,5,4,4,6,4,5,5,4,2,6
78000.0,21.6667,7,6,9,1,7,8,5,6,7,9,4,4,3,6,5,5,5,3,2,6
78600.0,21.8333,7,6,10,1,6,7,4,6,7,7,3,4,3,6,5,2,3,3,3,8
79200.0,22.0,7,6,10,2,5,7,4,6,8,8,5,4,3,7,5,2,3,4,4,6
79800.0,22.1667,7,6,10,2,6,7,4,6,9,8,5,5,3,6,6,2,4,5,4,6
80400.0,22.3333,7,6,9,2,7,7,5,6,9,8,5,6,3,6,5,3,5,6,4,6
81000.0,22.5,7,6,8,1,7,7,5,6,9,7,6,5,4,6,5,3,5,6,3,6
81600.0,22.6667,6,7,8,1,7,9,5,6,10,7,6,5,4,6,5,3,5,6,3,7
82200.0,22.8333,6,7,7,1,7,9,6,7,9,9,6,3,5,7,5,3,4,5,4,6
82800.0,23.0,6,7,6,1,7,11,6,7,9,9,6,3,4,6,6,3,3,5,4,6
83400.0,23.1667,6,6,7,1,7,10,6,7,8,9,6,2,4,5,6,3,3,5,4,7
84000.0,23.3333,6,6,7,1,8,8,6,7,8,10,5,2,5,5,5,5,4,4,4,6
84600.0,23.5,6,6,7,1,7,8,5,7,7,9,4,2,5,6,5,5,5,4,3,6
85200.0,23.6667,6,6,7,2,7,8,4,7,7,9,4,2,4,6,5,4,4,4,3,6
85800.0,23.8333,5,6,7,2,8,8,4,7,7,9,4,3,3,6,5,2,3,5,4,6
